datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-31;2023/219;Digital Aquitaine;80961975200011;Aide au fonctionnement;57000;aide en numéraire;échelonné;2023-07-31/2024-01-31;sans objet;non;1.00;2023-07-31;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-04;2023/311;A'URBA;78181448800040;Aide au fonctionnement;4372000;aide en numéraire;échelonné;2023-08-04/2024-02-04;sans objet;non;1.00;2023-08-04;;Autre objet;Supérieur à 500 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-22;2023/331;ADIE;35221687300211;AAP Contrat de Ville;15000;aide en numéraire;unique;2023-08-22/2024-02-22;sans objet;non;1.00;2023-08-22;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-10-26;2023/434;Les Restaurants du Coeur;33986341700418;Aide au fonctionnement;40000;aide en numéraire;échelonné;2023-10-26/2024-04-26;sans objet;non;1.00;2023-10-26;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-08;2023/397;Haut de Garonne Développement;34975346700043;Aide au fonctionement;45000;aide en numéraire;échelonné;2023-11-08/2024-05-08;sans objet;non;1.00;2023-11-08;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-10;2023/397;Arc Sud Développement;42198523500017;Programme d'actions 2023;47500;aide en numéraire;échelonné;2023-11-10/2024-05-10;sans objet;non;1.00;2023-11-10;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-08;2023/629;Pompiers Solidaires;53280194100032;Subvention Accès Eau Potable Ukraine;30000;aide en numéraire;unique;2023-12-08/2024-06-08;sans objet;non;1.00;2023-12-08;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-19;2023/606;Bordeaux Ecole Numérique;84122122900021;AAP Emploi et Quartiers;8000;aide en numéraire;unique;2023-12-19/2024-06-19;sans objet;non;1.00;2023-12-19;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-03-27;2020/101;ATIS;52289609100000;Fonctionnement;42750;aide en numéraire;échelonné;2020-03-27/2020-09-27;sans objet;non;1.00;2020-03-27;;Fonctionnement;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-03-27;2020/65;LE CARRE-COLONNES;52257430000000;Festival Echappée Belle;45000;aide en numéraire;échelonné;2020-03-27/2020-09-27;sans objet;non;1.00;2020-03-27;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-03-31;2020/101;FRANCE ACTIVE AQUITAINE;45154609700000;Programme actions ESS/TPE;41250;aide en numéraire;échelonné;2020-03-31/2020-09-30;sans objet;non;1.00;2020-03-31;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-04-06;2020/72;MAISON DE L'EMPLOI (MDE);49058526200100;Programme d'actions et PLIE;230000;aide en numéraire;unique;2020-04-06/2020-10-06;sans objet;non;1.00;2020-04-06;;Autre objet;Entre 100 000€ et 500 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-06;2021/733;ASSOCIATION LAIQUE LE PRADO;77558666200337;"Plateforme de captation ""Louer Clé en Mains""";20000;aide en numéraire;échelonné;2022-01-06/2022-07-06;sans objet;non;1.00;2022-01-06;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2021-09-06;2021/326;ASSOCIATION IKOS;84324796600016;Subvention Investissement;20000;aide en numéraire;échelonné;2021-09-06/2022-03-06;sans objet;non;1.00;2021-09-06;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-23;2022/86;ASS DEF MUSIQUE ALTERNATIVE AQUITAINE;48956307200029;Festival Relâche;35000;aide en numéraire;échelonné;2022-02-23/2022-08-23;sans objet;non;1.00;2022-02-23;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-22;2022/86;ESCALE LITTERAIRES BORDEAUX AQUITAINE;34426475900046;Escale du livre 2022;150000;aide en numéraire;échelonné;2022-02-22/2022-08-22;sans objet;non;1.00;2022-02-22;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-01-24;2021/689;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069;Subvention de Fonctionnement;17500;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-09;2022/86;LES ARTS AU MUR;43434085700037;Evènements Artothèque 2022;15000;aide en numéraire;échelonné;2022-03-09/2022-09-09;sans objet;non;1.00;2022-03-09;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-14;2022/86;CHAHUTS;40265285300019;Subvention Festival 2022;35000;aide en numéraire;échelonné;2022-03-14/2022-09-14;sans objet;non;1.00;2022-03-14;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-02-23;2022/86;BORDEAUX ROCK;48029371100028;Subvention Musical Ecran 2022;20000;aide en numéraire;échelonné;2022-02-23/2022-08-23;sans objet;non;1.00;2022-02-23;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-25;2022/191;LA FABRIQUE POLA;44433758800040;Subvention de fonctionnement;114000;aide en numéraire;échelonné;2022-04-25/2022-10-25;sans objet;non;1.00;2022-04-25;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-23;2022/266;COOP'ALPHA;48237148100060;Subvention de fonctionnement;55000;aide en numéraire;échelonné;2022-06-23/2022-12-23;sans objet;non;1.00;2022-06-23;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-24;2022/266;ATIS;52289609100033;Subvention de fonctionnement;70000;aide en numéraire;échelonné;2022-06-24/2022-12-24;sans objet;non;1.00;2022-06-24;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-05-02;2022/177;ALEC;49500944100033;Subvention de fonctionnement;137000;aide en numéraire;échelonné;2022-05-02/2022-11-02;sans objet;non;1.00;2022-05-02;;Autre objet;Entre 100 000€ et 500 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000;2020-01-22;2019/533;COOPERATIVE FUNERAIRE SYPRES;85240874900000;ESS aide à investis. Immobilier (local);8594;aide en numéraire;échelonné;2020-01-22/2020-07-22;sans objet;non;1.00;2020-01-22;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-03-04;2020/108;MÉMOIRE DE BORDEAUX;34221545600000;Fonctionnement;91379;aide en numéraire;échelonné;2020-03-04/2020-09-04;sans objet;non;1.00;2020-03-04;;Fonctionnement;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-09-03;2020/195;CDAD;18001003500000;Politique de la ville;23000;aide en numéraire;unique;2020-09-03/2021-03-03;sans objet;non;1.00;2020-09-03;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000;2021-01-27;2020/571;COOP ET BAT;53310615000000;Subvention exeptionnelle;12500;aide en numéraire;unique;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000;2021-01-29;2020/485;SEPANSO;39253524100000;Subvention exeptionnelle;15000;aide en numéraire;échelonné;2021-01-29/2021-07-29;sans objet;non;1.00;2021-01-29;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2022-11-29;2022/548;Société d'Encouragement de Bordeaux;78184354500026;Aide à l'investissement;52996;aide en numéraire;échelonné;2022-11-29/2023-05-29;sans objet;non;1.00;2022-11-29;;Autre objet;Entre 30 000€ et 100 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-03-06;2023/28;Invest In Bordeaux;40919981700050;Aide au fonctionnement;527775;aide en numéraire;échelonné;2023-03-06/2023-09-06;sans objet;non;1.00;2023-03-06;;Autre objet;Supérieur à 500 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-03-07;2023/82;Passage à l'Art;48438218900039;Festival Faites des Bulles 2023;15200;aide en numéraire;échelonné;2023-03-07/2023-09-07;sans objet;non;1.00;2023-03-07;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-01-27;2023/88;Comité de Jumelage Mirebalais;32592166600013;Solidarité Internationale Eau et Assainissement;39625;aide en numéraire;échelonné;2023-01-27/2023-07-27;sans objet;non;1.00;2023-01-27;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-26;2023/174;ADMAA;48956307200029;Festival Relâche 2023;35000;aide en numéraire;échelonné;2023-04-26/2023-10-26;sans objet;non;1.00;2023-04-26;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-10;2023/174;Musique de Nuit Diffusion;34169319000033;Festival des Hauts de Garonne;25000;aide en numéraire;échelonné;2023-05-10/2023-11-10;sans objet;non;1.00;2023-05-10;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-05;2023/121;Aquitaine Chimie Durable;52898001400021;Aide au fonctionnement;30000;aide en numéraire;échelonné;2023-05-05/2023-11-05;sans objet;non;1.00;2023-05-05;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-27;2023/157;Les PEP 33;78185055700088;Aide au fonctionnement;130900;aide en numéraire;échelonné;2023-04-27/2023-10-27;sans objet;non;1.00;2023-04-27;;Autre objet;Entre 100 000€ et 500 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;DEFI;41214436200032;Projet ALADDIN 2023;18000;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;Foyer Fraternel;78184865000011;Projet ALADDIN 2023;2500;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-14;2023-157;E-Graine Nouvelle Aquitaine;82365349800019;Ma Métropole engagée pour le climat;2000;aide en numéraire;échelonné;2023-04-14/2023-10-14;sans objet;non;1.00;2023-04-14;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-02-09;2023/153;Association CYCL'EAU;85242037100027;Salon Cycl'Eau 2023;15000;aide en numéraire;échelonné;2023-02-09/2023-08-09;sans objet;non;1.00;2023-02-09;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;Emmaus Connect;79227291600034;Projet ALADDIN 2023;8000;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-31;2023/363;ADAV 33;30091783800025;Aide au fonctionnement;99400;aide en numéraire;échelonné;2023-07-31/2024-01-31;sans objet;non;1.00;2023-07-31;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-31;2023/331;Séjour Sportif Solidaire;81147565600021;AAP Contrat de Ville;4500;aide en numéraire;unique;2023-08-31/2024-02-28;sans objet;non;1.00;2023-08-31;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-06;2023/434;Banque Alimentaire;34063725500027;Aide au fonctionnement;40000;aide en numéraire;échelonné;2023-11-06/2024-05-06;sans objet;non;1.00;2023-11-06;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-10-31;2023/434;Emmaüs Aquitaine;39949552200019;Aide au fonctionnement;30000;aide en numéraire;échelonné;2023-10-31/2024-04-31;sans objet;non;1.00;2023-10-31;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-10;2023/469;Association Festival du Film d'Histoire;37914022100019;Fetival International du Film d'Histoire 2023;50000;aide en numéraire;échelonné;2023-11-10/2024-05-10;sans objet;non;1.00;2023-11-10;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-02;2023/452;CREAQ;41993219900039;Subvention complémentaire;62000;aide en numéraire;échelonné;2023-12-02/2024-06-02;sans objet;non;1.00;2023-12-02;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-12;2023/583;Les Restaurants du Coeur;33986341700418;Subvention complémentaire;10000;aide en numéraire;unique;2023-12-12/2024-06-12;sans objet;non;1.00;2023-12-12;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-03-15;2020/565;CREAC DE BEGLES;37809063300017;Fonctionnement;47500;aide en numéraire;échelonné;2021-03-15/2021-09-15;sans objet;non;1.00;2021-03-15;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-03-12;2020/565;ASSO ESPRIT DE CORPS;42008956700044;Fonctionnement;20000;aide en numéraire;échelonné;2021-03-12/2021-09-12;sans objet;non;1.00;2021-03-12;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-05-29;2021/308;CENTRE REGIONAL INFORMATION JEUNESSE;30733663600039;Fonctionnement;30400;aide en numéraire;échelonné;2021-05-29/2021-11-29;sans objet;non;1.00;2021-05-29;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-06-10;2021/279;THEATRE NATIONAL DE BORDEAUX;78182415600041;As comadres / A. Mnouchkine;15000;aide en numéraire;échelonné;2021-06-10/2021-12-10;sans objet;non;1.00;2021-06-10;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-07-04;2021/282;AMANIEU DE BOULIAC;42283936500018;Les médiévales de Bouliac;6500;aide en numéraire;échelonné;2021-07-04/2022-01-04;sans objet;non;1.00;2021-07-04;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-07-27;2020/375;ARC EN REVE;32123703400012;Fonctionnement;407253;aide en numéraire;échelonné;2021-07-27/2022-01-27;sans objet;non;1.00;2021-07-27;;Fonctionnement;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-04-14;2019/821;WIMOOV;42213614300084;Plateforme mobilité seniors;10000;aide en numéraire;échelonné;2021-04-14/2021-10-14;sans objet;non;1.00;2021-04-14;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2020-12-07;2020/226;A.D.E.L.E;43383539400027;Fonctionnement;25000;aide en numéraire;échelonné;2020-12-07/2021-06-07;sans objet;non;1.00;2020-12-07;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-09-20;2021/215;FIBOIS NOUVELLE-AQUITAINE;85147541800030;Rencontres Woodrise;10000;aide en numéraire;unique;2021-09-20/2022-03-20;sans objet;non;1.00;2021-09-20;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-10-27;2021-453;ADI NOUVELLE AQUITAINE;82033673300010;Fonctionnement;50000;aide en numéraire;échelonné;2021-10-27/2022-04-27;sans objet;non;1.00;2021-10-27;;Fonctionnement;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-11-08;2021/459;CAP SCIENCES CCSTI;39988425300036;Fonctionnement;320000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Fonctionnement;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-04;2021-551;DYNAMEAU;52824466800018;Action solidarité internationale eau;38000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-04;2021-551;SENS;48920860300022;Action solidarité internationale eau;24000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-30;2021-576;ETU RECUP;80127165100029;MAMMA;55000;aide en numéraire;échelonné;2021-10-30/2022-04-30;sans objet;non;1.00;2021-10-30;;Autre objet;Entre 30 000€ et 100 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2024-01-04;2023/606;Evolpro;90478841100018;AAP Emploi et Quartier;40000;aide en numéraire;unique;2024-01-04/2024-07-04;sans objet;non;1.00;2024-01-04;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-03-01;2024/80;Semer le Doute;53389682500049;FIFIB 2024;26000;aide en numéraire;échelonné;2024-03-01/2024-09-01;sans objet;non;1.00;2024-03-01;;Autre objet;Inférieur à 30 000€
2019-02-06;BORDEAUX METROPOLE;24330031600011;2018-12-10;2018/597;NANTES SUMMERCAMP;81195928700012;SOFILM;225000;aide en numéraire;échelonné;2018-12-10/2019-06-10;sans objet;non;1.00;2018-12-10;;Autre objet;Entre 100 000€ et 500 000€
2019-04-02;BORDEAUX METROPOLE;24330031600011;2019-03-07;2019/64;MAISON EMPLOI INSERT ECO ENTREP.;49058526200069;Fonctionnement;230000;aide en numéraire;échelonné;2019-03-07/2019-09-07;sans objet;non;1.00;2019-03-07;;Fonctionnement;Entre 100 000€ et 500 000€
2019-04-02;BORDEAUX METROPOLE;24330031600011;2019-02-15;2019/77;MÉMOIRE DE BORDEAUX;34221545600043;Fonctionnement;91379;aide en numéraire;échelonné;2019-02-15/2019-08-15;sans objet;non;1.00;2019-02-15;;Fonctionnement;Entre 30 000€ et 100 000€
2019-04-02;BORDEAUX METROPOLE;24330031600011;2019-02-18;2019/60;ASSO.EUROPEENNE DU FILM ANIMATION;50907979400012;CARTOON MOVIE;150000;aide en numéraire;échelonné;2019-02-18/2019-08-18;sans objet;non;1.00;2019-02-18;;Autre objet;Entre 100 000€ et 500 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-04-02;2019/68;LA PLANCHE;84474944000013;Investissement tiers lieu;27500;aide en numéraire;échelonné;2019-04-02/2019-10-02;sans objet;non;1.00;2019-04-02;;Autre objet;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-05-15;2019/247;VELO CITE;43288382500031;FETE DU VELO;5000;aide en numéraire;unique;2019-05-15/2019-11-15;sans objet;non;1.00;2019-05-15;;Autre objet;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-05-28;2019/263;LES ASSOCIES CREW;49206573500028;Eté métropolitain;8826;aide en numéraire;échelonné;2019-05-28/2019-11-28;sans objet;non;1.00;2019-05-28;;Eté métropolitain;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-06-06;2019/205;COOP ALPHA;48237148100029;ESS programme d'actions;52000;aide en numéraire;échelonné;2019-06-06/2019-12-06;sans objet;non;1.00;2019-06-06;;Autre objet;Entre 30 000€ et 100 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-06-11;2019/205;ADIE;35221687300211;ESS programme d'actions;15000;aide en numéraire;unique;2019-06-11/2019-12-11;sans objet;non;1.00;2019-06-11;;Autre objet;Inférieur à 30 000€
2019-06-20;BORDEAUX METROPOLE;24330031600011;2019-06-12;2019/205;FRANCE ACTIVE;45154609700028;ESS programme d'actions;41250;aide en numéraire;échelonné;2019-06-12/2019-12-12;sans objet;non;1.00;2019-06-12;;Autre objet;Entre 30 000€ et 100 000€
2019-09-16;BORDEAUX METROPOLE;24330031600011;2019-06-26;2019/279;ARC SUD DEVELOPPEMENT;42198523500017;Fonctionnement;47500;aide en numéraire;échelonné;2019-06-26/2019-12-26;sans objet;non;1.00;2019-06-26;;Fonctionnement;Entre 30 000€ et 100 000€
2019-09-16;BORDEAUX METROPOLE;24330031600011;2019-07-09;2019/386;COOP ALPHA;48237148100029;actions spécifiques;9000;aide en numéraire;unique;2019-07-09/2020-01-09;sans objet;non;1.00;2019-07-09;;Autre objet;Inférieur à 30 000€
